time,deviceId,value
1469324114,1,2
1469324214,5,3
1469324294,1,4
1469324304,5,4
1469324384,1,2
1469324394,5,3
1469324433,8,2
1469324484,5,4
1469324564,1,3
1469324575,5,6
1469324654,1,2
1469324664,5,4
1469324754,5,3
1469324844,5,2
1469324934,5,3
1469325033,8,3
1469325104,1,3
1469325114,5,4
1469325284,1,2
1469325294,5,3
1469325332,8,4
1469325374,1,1
1469325464,1,2
1469325474,5,5
1469325564,5,4
1469325564,6,43
1469325632,8,6
1469325644,1,1
1469325654,5,3
1469325734,1,3
1469325744,5,4
1469325824,1,4
1469325914,1,3
1469325924,5,3
1469325931,8,7
1469326094,1,1
1469326184,1,3
1469326194,6,42
1469326231,8,8
1469326274,1,2
1469326278,4,1
1469326284,5,5
1469326374,6,43
1469326454,1,4
1469326464,5,2
1469326530,8,9
1469326544,1,3
1469326554,5,3
1469326634,1,2
1469326814,1,4
1469326824,5,2
1469326830,8,11
1469326904,1,3
1469326914,5,4
1469326994,1,2
1469327084,1,3
1469327094,5,2
1469327129,8,13
1469327174,1,2
1469327184,5,3
1469327264,1,3
1469327354,1,4
1469327364,5,5
1469327429,8,15
1469327444,1,3
1469327454,5,4
1469327544,5,5
1469327624,1,2
1469327714,1,3
1469327730,8,18
1469327777,4,2
1469327814,5,4
1469327994,5,2
1469328028,8,21
1469328074,1,2
1469328164,1,3
1469328174,5,3
1469328264,5,2
1469328328,8,25
1469328344,1,2
1469328444,5,4
1469328524,1,3
1469328614,1,4
1469328624,7,24
1469328627,8,28
1469328704,1,2
1469328714,5,3
1469328804,5,4
1469328885,1,4
1469328927,8,34
1469328974,1,3
1469328976,4,3
1469328984,7,25
1469329074,5,3
1469329154,1,2
1469329164,5,4
1469329165,7,24
1469329227,8,39
1469329244,1,3
1469329254,5,3
1469329255,7,25
1469329344,7,24
1469329424,1,2
1469329434,5,6
1469329524,5,3
1469329526,8,44
1469329614,5,4
1469329643,8,46
1469329694,1,4
1469329784,1,3
1469329794,5,3
1469329833,8,50
1469329850,8,51
1469329854,8,50
1469329856,8,51
1469329876,4,4
1469329884,5,2
1469329903,8,52
1469329974,5,3
1469330054,1,4
1469330064,5,4
1469330144,1,3
1469330153,21,99
1469330156,4,58
1469330160,4,60
1469330170,4,59
1469330186,8,56
1469330189,8,57
1469330209,23,99
1469330211,34,49
1469330216,26,63
1469330235,1,86
1469330245,8,58
1469330252,8,57
1469330254,8,58
1469330256,21,0
1469330261,4,7
1469330274,32,78
1469330295,8,59
1469330295,8,58
1469330299,8,59
1469330325,1,111
1469330335,5,114
1469330336,6,44
1469330352,8,60
1469330356,26,0
1469330374,21,99
1469330377,29,99
1469330378,4,62
1469330379,8,162
1469330380,4,61
1469330413,4,60
1469330415,1,6
1469330421,4,61
1469330427,4,60
1469330428,5,105
1469330428,6,45
1469330437,4,59
1469330454,32,0
1469330493,26,63
1469330494,4,60
1469330496,4,59
1469330508,1,124
1469330514,5,4
1469330538,21,0
1469330544,4,7
1469330559,21,99
1469330561,4,59
1469330564,4,63
1469330568,4,59
1469330572,4,58
1469330595,1,112
1469330599,4,59
1469330602,4,58
1469330604,5,6
1469330605,6,44
1469330616,4,59
1469330618,23,0
1469330624,4,60
1469330625,4,56
1469330626,4,55
1469330629,29,0
1469330633,8,67
1469330635,26,0
1469330642,4,56
1469330644,4,55
1469330653,4,54
1469330655,4,55
1469330659,4,61
1469330662,4,56
1469330666,4,55
1469330685,1,3
1469330697,5,5
1469330707,4,59
1469330710,23,99
1469330712,4,57
1469330713,8,68
1469330715,26,63
1469330731,29,99
1469330733,8,170
1469330772,21,0
1469330772,4,56
1469330775,1,84
1469330776,4,7
1469330788,5,4
1469330789,23,0
1469330802,26,0
1469330865,1,2
1469330964,5,5
1469331010,23,99
1469331013,34,46
1469331014,21,99
1469331016,26,63
1469331017,4,59
1469331023,4,60
1469331027,4,59
1469331033,8,168
1469331045,1,80
1469331045,2,61
1469331102,4,60
1469331105,4,61
1469331109,4,58
1469331112,4,56
1469331114,4,58
1469331119,23,0
1469331121,4,56
1469331134,26,0
1469331135,1,2
1469331136,2,60
1469331145,5,3
1469331152,29,0
1469331156,8,75
1469331165,21,0
1469331166,4,55
1469331173,4,6
1469331189,8,76
1469331225,1,3
1469331231,8,77
1469331235,5,5
1469331244,8,78
1469331289,8,79
1469331325,5,4
1469331328,8,80
1469331376,8,81
1469331378,8,82
1469331405,1,5
1469331406,8,83
1469331419,5,5
1469331430,8,84
1469331472,21,99
1469331473,23,99
1469331475,4,61
1469331477,29,99
1469331491,4,60
1469331495,1,8
1469331505,5,4
1469331535,21,0
1469331535,23,0
1469331543,4,7
1469331582,23,99
1469331584,21,99
1469331585,1,1
1469331586,4,60
1469331633,23,0
1469331633,21,0
1469331634,4,47
1469331675,1,2
1469331722,29,0
1469331725,8,96
1469331765,1,4
1469331855,1,3
1469331865,5,3
1469331934,4,8
1469331945,1,2
1469331955,5,4
1469332035,1,3
1469332125,2,61
1469332215,1,5
1469332215,2,60
1469332228,5,3
1469332282,8,97
1469332395,1,4
1469332406,5,5
1469332495,5,3
1469332575,1,3
1469332576,3,24
1469332583,8,101
1469332585,5,4
1469332665,3,25
1469332755,3,24
1469332834,4,9
1469332845,1,2
1469332855,5,5
1469332882,8,107
1469332935,1,3
1469332936,3,25
1469333025,1,2
1469333026,2,61
1469333035,5,4
1469333115,1,3
1469333115,2,60
1469333125,5,3
1469333125,6,43
1469333134,4,10
1469333181,8,115
1469333184,8,116
1469333295,1,2
1469333305,5,4
1469333306,6,44
1469333385,1,4
1469333386,3,24
1469333395,5,3
1469333475,1,3
1469333476,3,25
1469333483,8,119
1469333485,5,4
1469333575,6,43
1469333655,1,5
1469333656,2,61
1469333745,1,3
1469333746,2,60
1469333783,8,125
1469333845,5,3
1469333925,1,2
1469333935,5,4
1469334015,1,3
1469334025,5,5
1469334034,4,11
1469334083,8,132
1469334105,1,2
1469334117,5,3
1469334195,1,3
1469334205,5,2
1469334285,1,2
1469334295,5,4
1469334385,5,5
1469334395,8,139
1469334475,5,2
1469334475,6,44
1469334555,1,4
1469334565,5,3
1469334565,6,43
1469334634,4,12
1469334695,8,147
1469334735,1,3
1469334745,5,2
1469334745,6,44
1469334825,1,2
1469334835,5,4
1469334835,6,43
1469334915,1,4
1469334916,2,59
1469334994,8,156
1469335005,2,60
1469335015,5,3
1469335095,1,3
1469335096,2,59
1469335105,5,4
1469335186,1,2
1469335186,2,60
1469335195,5,3
1469335235,4,13
1469335275,1,3
1469335276,2,59
1469335285,5,4
1469335294,8,161
1469335375,5,3
1469335375,6,44
1469335455,2,60
1469335465,5,4
1469335465,6,43
1469335535,4,15
1469335545,2,59
1469335555,5,2
1469335555,6,44
1469335593,8,168
1469335645,5,3
1469335645,6,43
1469335825,5,4
1469335893,8,172
1469335996,2,60
1469336005,5,3
1469336086,2,59
1469336095,6,44
1469336176,2,60
1469336185,5,5
1469336192,8,169
1469336265,1,5
1469336355,1,2
1469336365,5,3
1469336435,4,16
1469336446,2,59
1469336492,8,174
1469336535,1,3
1469336536,2,60
1469336545,5,4
1469336545,6,43
1469336635,5,3
1469336635,6,44
1469336715,1,2
1469336725,5,4
1469336791,8,179
1469336805,1,4
1469336815,5,3
1469336895,1,3
1469336896,3,24
1469336986,3,25
1469337076,2,59
1469337076,3,24
1469337091,8,185
1469337166,2,60
1469337255,1,2
1469337256,3,25
1469337265,5,4
1469337346,1,3
1469337436,1,4
1469337535,5,5
1469337616,1,3
1469337616,2,59
1469337616,3,24
1469337625,5,3
1469337635,4,17
1469337690,8,187
1469337706,1,1
1469337706,2,60
1469337706,3,25
1469337796,1,2
1469337805,5,4
1469337886,1,3
1469337886,2,59
1469337895,5,3
1469337934,4,23
1469337976,2,60
1469337985,5,4
1469337992,8,186
1469338066,2,59
1469338156,1,2
1469338165,5,5
1469338234,4,33
1469338255,5,3
1469338289,8,194
1469338336,1,3
1469338336,2,60
1469338345,5,4
1469338376,4,40
1469338426,1,4
1469338435,5,3
1469338446,4,44
1469338516,1,3
1469338525,5,4
1469338527,4,48
1469338547,4,49
1469338588,8,206
1469338615,5,5
1469338705,5,4
1469338795,5,3
1469338818,4,58
1469338847,4,59
1469338876,1,1
1469338885,5,4
1469338888,8,204
1469338966,1,3
1469338975,5,3
1469339056,1,2
1469339119,4,63
1469339146,1,3
1469339155,5,4
1469339158,4,62
1469339178,4,61
1469339180,4,62
1469339182,4,61
1469339187,8,202
1469339228,4,60
1469339231,4,61
1469339235,4,60
1469339335,5,5
1469339376,4,59
1469339416,1,2
1469339416,2,59
1469339417,3,24
1469339425,5,4
1469339487,8,203
1469339596,1,3
1469339605,5,3
1469339673,4,53
1469339679,4,52
1469339690,2,60
1469339695,5,5
1469339776,1,5
1469339777,3,25
1469339785,5,4
1469339786,8,201
1469339866,1,2
1469339866,3,24
1469339875,5,3
1469339956,1,3
1469340015,4,42
1469340046,2,59
1469340086,8,202
1469340136,1,4
1469340137,3,25
1469340148,5,4
1469340226,1,3
1469340226,2,60
1469340235,5,5
1469340314,4,35
1469340316,1,2
1469340316,2,59
1469340317,3,24
1469340327,5,3
1469340359,21,99
1469340360,23,99
1469340362,4,89
1469340362,34,48
1469340366,32,78
1469340385,8,203
1469340406,1,1
1469340406,2,60
1469340407,3,25
1469340408,21,0
1469340413,4,35
1469340415,5,112
1469340416,6,46
1469340435,14,27
1469340449,26,63
1469340496,1,123
1469340505,5,102
1469340506,6,47
1469340527,32,0
1469340586,1,104
1469340595,5,4
1469340677,1,85
1469340677,2,61
1469340684,8,207
1469340686,5,5
1469340686,6,46
1469340686,7,25
1469340713,4,30
1469340734,14,26
1469340766,1,80
1469340767,23,0
1469340775,5,3
1469340804,23,99
1469340804,21,99
1469340806,29,99
1469340807,4,75
1469340808,4,82
1469340811,8,312
1469340848,21,0
1469340853,4,28
1469340856,1,115
1469340865,5,5
1469340866,7,24
1469340885,26,0
1469340947,1,4
1469340947,2,62
1469340956,7,25
1469340957,23,0
1469341037,1,3
1469341045,5,4
1469341046,6,45
1469341046,7,24
1469341111,8,303
1469341127,1,2
1469341135,5,3
1469341154,4,23
1469341217,1,3
1469341217,2,61
1469341225,5,2
1469341307,1,2
1469341315,5,3
1469341397,1,3
1469341397,2,60
1469341413,8,299
1469341454,4,21
1469341487,1,1
1469341495,5,2
1469341577,1,3
1469341585,5,5
1469341667,2,61
1469341676,5,3
1469341710,8,295
1469341754,4,20
1469341757,1,4
1469341757,2,60
1469341766,5,4
1469341847,1,3
1469341933,14,27
1469341946,5,3
1469342009,8,293
1469342027,1,4
1469342036,5,4
1469342055,4,19
1469342117,1,2
1469342207,1,4
1469342297,1,3
1469342306,5,5
1469342309,8,290
1469342355,4,18
1469342387,1,2
1469342396,5,3
1469342477,1,3
1469342486,5,5
1469342567,1,4
1469342576,5,2
1469342610,8,284
1469342655,4,17
1469342657,1,3
1469342666,5,3
1469342685,23,99
1469342687,21,99
1469342688,34,49
1469342715,26,63
1469342721,4,73
1469342723,4,72
1469342736,4,73
1469342739,4,72
1469342749,1,125
1469342780,21,0
1469342785,4,19
1469342826,29,0
1469342830,8,196
1469342837,1,88
1469342837,2,63
1469342846,5,4
1469342927,1,86
1469342927,2,64
1469343017,1,96
1469343018,2,67
1469343030,23,0
1469343084,4,17
1469343108,1,103
1469343108,2,69
1469343118,5,5
1469343119,6,46
1469343129,8,197
1469343198,1,97
1469343198,2,70
1469343206,5,3
1469343206,6,47
1469343288,1,100
1469343316,23,99
1469343321,34,43
1469343323,21,99
1469343323,32,78
1469343324,4,20
1469343325,4,66
1469343328,4,72
1469343330,4,71
1469343334,4,72
1469343338,4,71
1469343374,21,0
1469343378,1,109
1469343379,4,19
1469343386,5,107
1469343386,6,46
1469343387,7,25
1469343405,26,0
1469343429,8,195
1469343468,1,5
1469343476,5,106
1469343476,6,45
1469343529,32,0
1469343533,32,78
1469343558,2,69
1469343559,3,24
1469343566,5,104
1469343645,23,0
1469343648,1,2
1469343678,4,16
1469343727,32,0
1469343728,8,189
1469343739,1,3
1469343746,5,4
1469343746,6,44
1469343768,32,78
1469343836,5,100
1469343919,1,1
1469343926,5,106
1469343928,23,99
1469343932,26,63
1469343979,4,18
1469344000,21,99
1469344009,1,84
1469344011,32,0
1469344016,5,4
1469344017,6,47
1469344027,8,184
1469344077,26,0
1469344098,23,0
1469344099,1,2
1469344100,21,0
1469344106,5,5
1469344107,6,45
1469344113,40,26
1469344189,1,3
1469344189,2,70
1469344196,5,4
1469344279,1,2
1469344279,2,69
1469344280,4,16
1469344286,5,3
1469344287,6,44
1469344369,2,70
1469344459,1,3
1469344549,1,2
1469344549,2,69
1469344556,6,43
1469344579,4,15
1469344626,8,180
1469344639,2,70
1469344647,5,4
1469344729,2,69
1469344736,5,5
1469344819,1,3
1469344826,5,4
1469344917,5,3
1469344926,8,179
1469344999,1,2
1469344999,2,70
1469345089,1,3
1469345089,2,69
1469345097,5,4
1469345225,8,175
1469345276,5,2
1469345359,2,68
1469345366,5,5
1469345449,1,2
1469345456,5,3
1469345525,8,173
1469345629,1,1
1469345719,1,3
1469345719,2,67
1469345726,5,4
1469345781,4,14
1469345809,1,2
1469345824,8,169
1469345989,1,1
1469345989,2,66
1469345996,5,5
1469346079,1,2
1469346081,4,13
1469346087,5,3
1469346124,8,166
1469346176,5,4
1469346259,1,3
1469346349,1,2
1469346356,5,5
1469346423,8,163
1469346439,1,3
1469346446,5,3
1469346448,21,99
1469346450,4,64
1469346454,4,66
1469346477,4,63
1469346478,4,66
1469346480,4,62
1469346484,4,63
1469346488,4,67
1469346529,1,2
1469346536,5,4
1469346538,21,0
1469346546,4,8
1469346619,2,65
1469346626,5,3
1469346628,21,99
1469346630,4,53
1469346634,4,56
1469346641,4,61
1469346647,4,60
1469346649,4,59
1469346722,8,158
1469346732,21,0
1469346738,4,9
1469346799,2,66
1469346806,5,4
1469346889,1,1
1469346889,2,65
1469346892,21,99
1469346894,4,62
1469346897,5,3
1469346897,23,99
1469346898,34,42
1469346946,4,61
1469346948,4,62
1469346951,4,61
1469346952,32,78
1469346953,4,62
1469346966,4,61
1469346970,21,0
1469346970,4,60
1469346975,4,11
1469346979,1,3
1469346981,26,63
1469346989,5,106
1469347022,8,153
1469347042,29,99
1469347051,32,0
1469347069,1,96
1469347069,2,64
1469347077,5,3
1469347119,26,0
1469347159,1,3
1469347159,2,65
1469347167,5,2
1469347196,21,99
1469347199,4,58
1469347207,4,61
1469347210,4,60
1469347218,4,59
1469347249,1,2
1469347257,5,4
1469347307,23,0
1469347307,21,0
1469347312,4,8
1469347324,8,247
1469347333,29,0
1469347337,8,149
1469347339,2,64
1469347347,5,5
1469347347,7,24
1469347429,1,3
1469347429,2,65
1469347437,5,4
1469347437,7,25
1469347519,1,1
1469347519,2,64
1469347609,1,2
1469347617,5,3
1469347636,8,146
1469347707,5,2
1469347797,5,5
1469347887,5,3
1469347935,8,142
1469347969,1,4
1469348007,21,99
1469348009,4,57
1469348010,23,99
1469348013,4,62
1469348014,26,63
1469348022,4,61
1469348057,4,60
1469348059,1,92
1469348069,6,42
1469348083,21,0
1469348089,4,10
1469348149,1,107
1469348150,2,65
1469348150,3,25
1469348157,7,24
1469348196,29,99
1469348199,8,243
1469348239,1,86
1469348240,2,66
1469348247,5,5
1469348247,6,43
1469348271,26,0
1469348306,23,0
1469348329,1,2
1469348330,2,65
1469348337,5,3
1469348388,4,8
1469348419,1,4
1469348427,5,2
1469348498,8,229
1469348509,1,3
1469348600,2,64
1469348607,5,4
1469348607,7,25
1469348690,1,2
1469348697,5,5
1469348697,7,24
1469348779,1,4
1469348780,2,63
1469348787,5,2
1469348787,7,25
1469348798,8,223
1469348877,5,4
1469348960,1,2
1469348960,2,62
1469348967,5,3
1469348990,4,7
1469349042,23,99
1469349044,34,44
1469349050,1,8
1469349057,5,5
1469349062,21,99
1469349069,4,61
1469349097,8,216
1469349112,4,62
1469349116,4,60
1469349140,1,9
1469349147,5,4
1469349159,21,0
1469349168,4,9
1469349230,1,8
1469349246,29,0
1469349250,8,124
1469349291,23,0
1469349320,1,2
1469349327,5,3
1469349417,5,5
1469349465,4,7
1469349500,2,61
1469349507,5,3
1469349549,8,110
1469349590,1,3
1469349590,2,62
1469349606,21,99
1469349607,23,99
1469349609,4,59
1469349610,26,63
1469349611,4,62
1469349618,4,61
1469349631,4,62
1469349633,4,61
1469349657,23,0
1469349658,4,60
1469349660,4,58
1469349682,1,115
1469349687,5,5
1469349689,23,99
1469349692,4,60
1469349694,4,59
1469349713,21,0
1469349718,4,9
1469349738,21,99
1469349741,4,59
1469349770,1,121
1469349770,2,63
1469349777,5,3
1469349815,26,0
1469349831,21,0
1469349836,4,9
1469349849,8,116
1469349855,21,99
1469349857,4,54
1469349860,1,9
1469349860,2,62
1469349861,4,58
1469349868,7,24
1469349872,4,57
1469349874,4,58
1469349879,4,57
1469349881,4,58
1469349885,4,57
1469349900,4,58
1469349901,4,57
1469349904,21,0
1469349908,21,99
1469349910,4,51
1469349914,4,57
1469349916,4,58
1469349921,4,57
1469349928,4,58
1469349935,4,57
1469349945,4,56
1469349950,1,6
1469349950,2,63
1469349951,4,57
1469349955,4,56
1469349957,5,4
1469349957,7,25
1469349958,4,57
1469349975,21,0
1469349980,4,9
1469349990,21,99
1469349993,4,58
1469350024,4,57
1469350026,4,58
1469350028,4,57
1469350038,21,0
1469350040,2,62
1469350044,4,9
1469350051,5,3
1469350051,6,44
1469350052,7,24
1469350130,1,7
1469350137,5,4
1469350148,8,108
1469350220,1,5
1469350310,1,8
1469350310,2,61
1469350400,1,4
1469350401,23,0
1469350407,5,3
1469350447,8,112
1469350490,1,2
1469350490,2,60
1469350580,1,3
1469350587,5,4
1469350644,4,7
1469350670,1,4
1469350677,5,3
1469350678,7,25
1469350747,8,98
1469350760,1,2
1469350767,6,43
1469350767,7,24
1469350940,1,3
1469350947,5,4
1469351030,1,2
1469351037,5,3
1469351046,8,102
1469351120,1,1
1469351120,2,59
1469351127,7,25
1469351210,1,3
1469351217,5,4
1469351346,8,97
1469351390,1,2
1469351546,4,8
1469351570,1,3
1469351577,5,5
1469351645,8,95
1469351667,5,3
1469351750,1,2
1469351757,5,4
1469351757,7,24
1469351847,7,25
1469351937,7,24
1469351944,8,89
1469352020,1,1
1469352027,5,3
1469352027,7,25
1469352110,1,4
1469352117,5,5
1469352200,1,3
1469352207,5,3
1469352243,8,61
1469352252,8,62
1469352290,2,58
1469352297,7,24
1469352340,8,72
1469352342,8,73
1469352344,8,75
1469352347,8,82
1469352349,8,81
1469352351,8,84
1469352353,8,85
1469352377,8,86
1469352380,1,1
1469352380,2,59
1469352387,5,4
1469352470,1,3
1469352471,2,58
1469352477,5,3
1469352560,1,2
1469352567,5,4
1469352640,8,76
1469352642,8,78
1469352646,8,77
1469352648,8,78
1469352650,1,3
1469352652,8,77
1469352655,8,76
1469352665,8,75
1469352672,8,74
1469352678,8,73
1469352681,8,74
1469352689,8,71
1469352740,1,2
1469352747,5,3
1469352830,1,1
1469352837,5,4
1469352920,1,3
1469352947,8,78
1469352960,8,77
1469352965,8,76
1469352987,8,77
1469352995,8,76
1469353008,8,75
1469353010,1,4
1469353017,8,74
1469353019,8,73
1469353021,8,72
1469353023,8,73
1469353026,8,74
1469353032,8,76
1469353073,8,75
1469353101,1,2
1469353108,8,73
1469353110,8,75
1469353141,8,74
1469353217,8,73
1469353219,8,74
1469353269,8,75
1469353301,8,76
1469353370,1,3
1469353371,2,57
1469353375,8,77
1469353406,8,76
1469353417,8,77
1469353419,8,76
1469353423,8,77
1469353425,8,76
1469353427,8,77
1469353455,8,78
1469353467,5,3
1469353546,8,77
1469353549,8,78
1469353550,1,2
1469353561,5,2
1469353562,6,42
1469353562,7,25
1469353575,8,77
1469353584,8,78
1469353599,8,183
1469353647,5,3
1469353821,1,3
1469353827,5,4
1469353898,8,170
1469353917,7,24
1469354000,1,2
1469354007,5,3
1469354090,1,3
1469354097,7,25
1469354187,5,4
1469354188,7,24
1469354197,8,163
1469354277,7,25
1469354360,1,4
1469354367,5,2
1469354451,1,3
1469354457,5,4
1469354497,8,150
1469354518,8,58
1469354522,8,57
1469354540,1,2
1469354550,4,7
1469354564,8,56
1469354630,1,3
1469354633,8,57
1469354637,5,3
1469354638,8,56
1469354644,8,55
1469354698,8,56
1469354720,1,2
1469354744,8,57
1469354757,8,58
1469354765,8,59
1469354766,8,60
1469354783,8,59
1469354790,8,58
1469354792,8,57
1469354794,8,56
1469354805,8,55
1469354810,1,4
1469354857,8,56
1469354896,8,57
1469354900,1,3
1469354911,7,24
1469354922,8,58
1469354931,8,59
1469354933,8,60
1469354937,8,61
1469354939,8,60
1469354948,8,59
1469354952,8,60
1469354954,8,61
1469354956,8,62
1469354959,8,63
1469355087,5,4
1469355151,4,8
1469355170,1,2
1469355177,5,3
1469355178,7,25
1469355267,7,24
1469355334,8,61
1469355336,8,62
1469355357,5,4
1469355358,7,25
1469355380,8,61
1469355382,8,62
1469355393,8,61
1469355395,8,62
1469355408,8,61
1469355410,8,62
1469355423,8,61
1469355425,8,62
1469355430,8,61
1469355432,8,62
1469355434,8,61
1469355445,8,62
1469355445,8,61
1469355449,8,62
1469355454,8,61
1469355458,8,62
1469355460,8,61
1469355525,8,60
1469355527,8,61
1469355530,8,60
1469355530,1,3
1469355536,8,61
1469355537,5,3
1469355538,8,60
1469355545,8,61
1469355547,8,60
1469355553,8,61
1469355556,8,60
1469355562,8,61
1469355564,8,60
1469355627,5,5
1469355707,8,59
1469355709,8,60
1469355710,1,2
1469355711,2,56
1469355717,5,3
1469355718,6,41
1469355718,7,24
1469355728,8,59
1469355731,8,60
1469355733,8,59
1469355740,8,60
1469355742,8,59
1469355766,8,60
1469355768,8,59
1469355770,8,60
1469355800,1,3
1469355801,2,57
1469355808,6,42
1469355848,8,164
1469355980,1,1
1469355981,2,56
1469355987,6,41
1469356070,1,2
1469356077,5,4
1469356147,8,155
1469356160,1,3
1469356161,2,57
1469356170,5,5
1469356170,7,25
1469356250,1,2
1469356251,2,56
1469356257,5,2
1469356258,7,24
1469356341,1,3
1469356347,5,4
1469356348,7,25
1469356352,4,9
1469356430,1,2
1469356437,5,2
1469356438,7,24
1469356450,8,150
1469356527,5,3
1469356528,7,25
1469356610,1,3
1469356617,5,4
1469356701,1,2
1469356764,8,58
1469356772,8,59
1469356777,8,58
1469356781,8,59
1469356783,8,58
1469356790,8,59
1469356791,1,3
1469356792,8,58
1469356797,5,3
1469356798,8,59
1469356803,8,58
1469356807,8,59
1469356809,8,58
1469356816,8,59
1469356820,8,58
1469356824,8,59
1469356829,8,58
1469356831,8,59
1469356840,8,58
1469356844,8,59
1469356849,8,58
1469356853,8,59
1469356857,8,58
1469356862,8,59
1469356866,8,58
1469356879,8,59
1469356883,8,58
1469356887,5,4
1469356899,8,59
1469356901,8,58
1469356972,1,2
1469356985,8,57
1469356993,8,58
1469356996,8,57
1469357001,8,58
1469357005,8,57
1469357009,8,58
1469357014,8,57
1469357029,8,56
1469357037,8,55
1469357042,8,56
1469357057,8,57
1469357072,5,3
1469357151,1,3
1469357157,5,4
1469357158,7,24
1469357241,1,2
1469357331,1,3
1469357331,2,55
1469357352,8,56
1469357380,8,55
1469357421,1,2
1469357438,8,52
1469357511,2,56
1469357511,3,24
1469357517,5,3
1469357518,6,40
1469357601,1,3
1469357601,2,55
1469357602,3,25
1469357697,5,5
1469357730,8,55
1469357781,1,2
1469357787,5,3
1469357854,4,8
1469357871,1,3
1469357877,5,2
1469357961,1,2
1469357967,5,3
1469358051,3,24
1469358141,1,3
1469358147,5,4
1469358154,4,7
1469358231,3,25
1469358238,5,3
1469358286,8,52
1469358321,1,2
1469358328,5,5
1469358328,7,25
1469358501,1,4
1469358508,5,3
1469358585,8,53
1469358591,1,2
1469358598,5,4
1469358598,6,39
1469358636,8,52
1469358755,4,8
1469358771,1,3
1469358778,5,3
1469358861,1,2
1469358868,5,4
1469358935,8,54
1469358951,1,3
1469359055,4,9
1469359221,1,2
1469359222,56,92
1469359228,5,2
1469359234,8,56
1469359237,8,57
1469359239,8,56
1469359273,8,55
1469359318,5,3
1469359356,4,12
1469359588,5,2
1469359590,8,39
1469359599,14,26
1469359656,4,9
1469359671,3,24
1469359679,5,4
1469359679,7,24
1469359761,1,3
1469359851,1,2
1469359858,5,3
1469359858,6,40
1469359889,8,28
1469359941,1,3
1469359941,3,25
1469359957,4,4
1469360031,1,2
1469360121,1,1
1469360129,5,4
1469360188,8,25
1469360211,1,2
1469360218,5,2
1469360218,6,39
1469360301,1,3
1469360308,5,3
1469360391,1,2
1469360488,5,4
1469360489,8,24
1469360497,14,27
1469360571,3,24
1469360578,5,3
1469360661,1,3
1469360662,3,25
1469360758,5,5
1469360758,7,25
1469360787,8,25
1469360848,5,3
1469360858,4,5
1469360938,5,4
1469361028,5,3
1469361087,8,34
1469361096,14,26
1469361111,1,2
1469361118,7,24
1469361158,4,7
1469361201,1,3
1469361208,5,4
1469361274,8,42
1469361347,8,46
1469361381,1,2
1469361390,8,51
1469361396,8,52
1469361459,4,11
1469361471,1,4
1469361561,1,1
1469361568,7,25
1469361651,1,3
1469361652,2,54
1469361658,5,3
1469361695,8,48
1469361741,1,2
1469361748,5,4
1469361831,2,55
1469361838,5,3
1469361928,5,4
1469361995,8,31
1469362018,5,3
1469362059,4,9
1469362101,2,54
1469362198,5,4
1469362281,1,1
1469362281,2,55
1469362288,5,3
1469362294,8,23
1469362360,4,5
1469362371,1,2
1469362378,5,4
1469362551,1,3
1469362551,2,54
1469362558,5,3
1469362594,8,25
1469362594,14,27
1469362641,1,1
1469362642,2,55
1469362660,4,4
1469362731,1,2
1469362741,5,4
1469362828,7,24
1469362893,8,31
1469362918,5,3
1469363001,1,3
1469363008,5,4
1469363008,7,25
1469363091,1,2
1469363181,1,4
1469363195,8,35
1469363196,14,26
1469363261,4,8
1469363271,1,2
1469363278,5,3
1469363452,1,3
1469363452,2,54
1469363454,23,99
1469363481,26,63
1469363492,8,36
1469363541,1,106
1469363542,2,55
1469363561,4,11
1469363564,21,99
1469363565,32,78
1469363566,4,59
1469363608,21,0
1469363614,4,10
1469363631,21,99
1469363632,1,84
1469363632,2,56
1469363633,4,57
1469363635,4,60
1469363638,5,107
1469363638,6,40
1469363639,7,24
1469363640,26,0
1469363642,4,61
1469363662,4,60
1469363667,4,59
1469363673,29,99
1469363676,8,135
1469363716,21,0
1469363722,1,9
1469363722,4,6
1469363728,5,104
1469363729,6,41
1469363750,32,0
1469363793,23,0
1469363811,1,3
1469363818,5,3
1469363819,6,40
1469363908,5,5
1469363975,8,126
1469363992,1,2
1469363992,2,55
1469363998,5,4
1469364016,23,99
1469364017,21,99
1469364020,4,59
1469364022,32,78
1469364032,4,58
1469364069,4,57
1469364076,4,58
1469364082,1,5
1469364085,4,57
1469364088,5,107
1469364090,21,0
1469364097,4,6
1469364098,32,0
1469364172,1,4
1469364178,5,5
1469364179,6,39
1469364262,1,5
1469364268,5,9
1469364269,7,25
1469364276,8,123
1469364337,23,0
1469364352,1,3
1469364358,5,3
1469364395,4,5
1469364442,1,2
1469364448,5,4
1469364538,5,3
1469364574,8,126
1469364622,1,3
1469364628,5,4
1469364690,14,27
1469364695,4,10
1469364712,1,2
1469364719,5,3
1469364802,1,1
1469364808,5,5
1469364874,8,124
1469364892,1,3
1469364908,29,0
1469364913,8,32
1469364982,1,2
1469364988,5,4
1469364995,4,12
1469365072,1,3
1469365078,5,3
1469365162,1,2
1469365169,7,24
1469365216,8,31
1469365252,1,3
1469365289,14,26
1469365296,4,10
1469365342,1,2
1469365438,5,5
1469365511,8,30
1469365522,1,4
1469365596,4,14
1469365612,1,2
1469365618,5,4
1469365619,7,25
1469365708,5,5
1469365792,1,4
