time,deviceId,value
1469182267,5,4
1469182338,2,52
1469182339,3,24.2
1469182357,5,3
1469182428,3,24.1
1469182444,8,61
1469182447,8,62
1469182447,5,4
1469182449,8,61
1469182464,8,62
1469182466,8,61
1469182521,1,1
1469182608,1,3
1469182608,3,24.2
1469182627,5,5
1469182636,8,60
1469182643,8,61
1469182646,8,60
1469182653,8,61
1469182655,8,60
1469182701,3,24.1
1469182717,5,3
1469182757,8,59
1469182760,8,60
1469182766,8,59
1469182770,8,60
1469182781,8,59
1469182788,1,2
1469182789,3,24.2
1469182807,5,5
1469182808,14,25.3
1469182809,8,58
1469182878,1,3
1469182899,5,4
1469182948,8,57
1469182968,1,2
1469182969,3,24.1
1469183096,8,56
1469183108,14,25.5
1469183110,28,on
1469183110,29,99
1469183112,8,164
1469183125,28,off
1469183148,1,1
1469183149,3,24.2
1469183181,13,24.6
1469183238,1,4
1469183303,20,on
1469183304,21,99
1469183306,4,59
1469183309,4,62
1469183313,4,61
1469183317,4,62
1469183320,4,61
1469183328,1,2
1469183333,20,off
1469183347,5,2
1469183347,7,24.5
1469183351,20,on
1469183360,4,60
1469183396,20,off
1469183399,20,on
1469183408,14,25.4
1469183412,8,152
1469183419,4,59
1469183427,20,off
1469183437,5,5
1469183437,7,24.4
1469183458,21,0
1469183463,4,6
1469183508,1,3
1469183527,7,24.5
1469183617,5,3
1469183688,1,4
1469183707,5,4
1469183712,8,146
1469183778,1,2
1469183868,1,3
1469183887,5,3
1469183958,1,1
1469183958,2,53
1469183977,5,4
1469184008,14,25.2
1469184015,8,147
1469184025,29,0
1469184030,8,53
1469184048,1,3
1469184048,2,52
1469184157,5,3
1469184228,1,2
1469184229,3,24.1
1469184247,7,24.4
1469184308,14,25.1
1469184318,1,3
1469184330,8,49
1469184337,7,24.3
1469184408,1,2
1469184409,2,53
1469184409,3,24.2
1469184427,7,24.5
1469184498,1,3
1469184517,7,24.4
1469184588,1,4
1469184589,2,52
1469184607,5,4
1469184630,8,44
1469184664,4,5
1469184678,1,2
1469184697,5,5
1469184768,1,3
1469184769,2,53
1469184787,5,3
1469184858,1,2
1469184859,3,24.1
1469184908,14,25
1469184930,8,40
1469184948,1,3
1469184949,3,24.2
1469185038,1,2
1469185039,2,52
1469185057,5,4
1469185128,2,53
1469185147,5,2
1469185207,14,25.1
1469185219,1,3
1469185229,8,39
1469185264,4,4
1469185308,1,1
1469185327,5,3
1469185399,1,2
1469185399,2,52
1469185399,3,24.1
1469185417,5,4
1469185488,1,3
1469185489,2,53
1469185489,3,24.2
1469185507,5,3
1469185508,14,25.3
1469185529,8,41
1469185578,3,24.1
1469185597,5,4
1469185598,7,24.3
1469185668,3,24.2
1469185687,7,24.4
1469185777,5,3
1469185829,8,44
1469185848,1,2
1469185849,2,52
1469185884,13,24.5
1469185938,2,53
1469186028,2,52
1469186048,7,24.5
1469186106,14,25.2
1469186118,2,53
1469186137,7,24.4
1469186165,4,5
1469186184,13,24.6
1469186209,2,52
1469186227,7,24.5
1469186280,8,46
1469186317,5,4
1469186318,7,24.4
1469186388,1,3
1469186389,2,53
1469186407,14,25.1
1469186408,5,3
1469186408,7,24.5
1469186478,1,2
1469186485,13,24.5
1469186497,5,5
1469186569,1,3
1469186579,8,47
1469186587,5,4
1469186748,2,52
1469186767,5,3
1469186857,5,2
1469186879,8,42
1469186928,1,2
1469186948,5,3
1469187006,14,25
1469187018,1,3
1469187019,2,53
1469187019,3,24.1
1469187037,5,4
1469187038,7,24.4
1469187066,4,4
1469187109,3,24.2
1469187127,7,24.5
1469187179,8,37
1469187198,1,2
1469187217,5,3
1469187289,2,52
1469187306,14,25.1
1469187307,5,4
1469187308,7,24.4
1469187379,2,53
1469187397,5,3
1469187398,7,24.5
1469187468,1,3
1469187479,8,39
1469187488,7,24.4
1469187559,2,52
1469187577,5,5
1469187578,7,24.5
1469187606,14,25.2
1469187649,1,2
1469187667,5,4
1469187668,7,24.4
1469187738,1,3
1469187757,7,24.5
1469187779,8,40
1469187829,2,53
1469187847,5,3
1469187906,14,25.3
1469187918,1,2
1469187937,5,4
1469188009,2,52
1469188079,8,33
1469188098,1,3
1469188099,2,53
1469188108,20,on
1469188108,21,99
1469188111,4,58
1469188117,5,3
1469188118,7,24.4
1469188134,4,57
1469188143,20,off
1469188156,20,on
1469188172,20,off
1469188175,20,on
1469188181,4,56
1469188191,20,off
1469188208,14,25.2
1469188209,7,24.5
1469188221,21,0
1469188226,4,4
1469188286,13,24.6
1469188298,7,24.4
1469188368,1,2
1469188369,2,52
1469188378,8,27
1469188460,2,53
1469188478,7,24.5
1469188549,1,3
1469188549,2,52
1469188639,2,53
1469188657,5,4
1469188678,8,24
1469188708,20,on
1469188708,21,99
1469188711,4,56
1469188733,20,off
1469188736,4,55
1469188743,20,on
1469188747,5,3
1469188753,20,off
1469188757,20,on
1469188795,4,54
1469188809,14,25.1
1469188810,20,off
1469188819,1,4
1469188821,20,on
1469188836,20,off
1469188838,20,on
1469188840,4,55
1469188843,4,54
1469188863,20,off
1469188871,20,on
1469188873,4,53
1469188886,13,24.7
1469188902,20,off
1469188907,20,on
1469188909,1,3
1469188923,20,off
1469188924,20,on
1469188931,4,52
1469188932,7,24.4
1469188933,4,53
1469188941,4,52
1469188951,20,off
1469188952,20,on
1469188954,4,53
1469188957,4,52
1469188967,20,off
1469188968,20,on
1469188970,4,53
1469188973,4,52
1469188977,8,18
1469188983,20,off
1469188999,1,2
1469188999,2,52
1469189008,20,on
1469189017,5,5
1469189018,7,24.5
1469189023,20,off
1469189054,21,0
1469189059,4,2
1469189089,1,3
1469189089,2,53
1469189107,5,4
1469189179,1,2
1469189187,13,24.6
1469189282,8,16
1469189287,5,3
1469189288,7,24.4
1469189309,20,on
1469189309,21,99
1469189324,20,off
1469189354,21,0
1469189359,1,1
1469189404,14,25.2
1469189449,1,3
1469189468,7,24.5
1469189557,5,4
1469189577,8,15
1469189648,5,5
1469189703,14,25.3
1469189719,1,2
1469189737,5,4
1469189809,1,3
1469189876,8,14
1469189899,1,2
1469189910,20,on
1469189910,21,99
1469189913,4,55
1469189925,20,off
1469189932,4,54
1469189932,20,on
1469189954,20,off
1469189956,4,53
1469189957,20,on
1469189960,4,54
1469189962,4,53
1469189972,20,off
1469189973,20,on
1469189976,4,54
1469189978,4,53
1469189993,1,3
1469190003,20,off
1469190007,5,2
1469190008,7,24.4
1469190008,20,on
1469190020,4,52
1469190022,4,53
1469190024,20,off
1469190044,4,52
1469190044,20,on
1469190049,4,53
1469190056,4,52
1469190063,4,53
1469190065,4,52
1469190076,20,off
1469190088,13,24.7
1469190090,20,on
1469190097,5,3
1469190098,7,24.5
1469190105,20,off
1469190135,21,0
1469190141,4,2
1469190169,1,1
1469190176,8,16
1469190259,1,2
1469190303,14,25.2
1469190529,1,1
1469190548,5,4
1469190603,14,25.1
1469190638,5,5
1469190688,13,24.6
1469190709,1,2
1469190728,5,3
1469190728,7,24.4
1469190776,8,14
1469190799,1,3
1469190818,5,2
1469190818,7,24.5
1469190889,1,4
1469190902,14,25
1469190908,5,4
1469190979,1,2
1469191069,1,1
1469191159,1,3
1469191202,14,25.1
1469191268,5,5
1469191358,5,2
1469191375,8,13
1469191411,20,on
1469191412,21,99
1469191419,4,55
1469191426,20,off
1469191427,20,on
1469191429,1,2
1469191436,4,54
1469191442,20,off
1469191448,5,4
1469191456,20,on
1469191471,20,off
1469191493,20,on
1469191498,4,53
1469191500,4,54
1469191502,14,25.2
1469191506,4,53
1469191508,20,off
1469191509,20,on
1469191519,1,1
1469191525,20,off
1469191527,20,on
1469191538,6,33
1469191542,20,off
1469191543,20,on
1469191559,20,off
1469191570,4,52
1469191572,4,53
1469191572,20,on
1469191576,4,52
1469191590,13,24.7
1469191609,1,2
1469191610,20,off
1469191628,5,3
1469191640,21,0
1469191646,4,2
1469191675,8,11
1469191718,5,4
1469191789,1,3
1469191802,14,25.3
1469191808,5,3
1469191879,1,2
1469191898,5,4
1469191946,4,1
1469191969,1,3
1469192059,1,2
1469192149,1,3
1469192168,5,3
1469192239,1,2
1469192275,8,10
1469192409,14,25.2
1469192438,5,4
1469192491,13,24.6
1469192528,5,3
1469192575,8,9
1469192689,1,3
1469192708,5,4
1469192779,1,2
1469192798,7,24.4
1469192869,1,3
1469192874,8,8
1469192888,5,2
1469192978,5,3
1469193001,14,25.1
1469193049,1,2
1469193049,3,24.1
1469193068,5,2
1469193139,1,3
1469193158,5,3
1469193174,8,7
1469193214,20,on
1469193214,21,99
1469193217,4,54
1469193229,1,1
1469193230,20,off
1469193246,4,53
1469193248,20,on
1469193251,4,54
1469193260,4,53
1469193264,20,off
1469193278,20,on
1469193301,14,25
1469193308,20,off
1469193319,1,3
1469193324,4,52
1469193333,20,on
1469193338,5,2
1469193338,7,24.3
1469193363,20,off
1469193383,20,on
1469193392,13,24.7
1469193399,20,off
1469193400,20,on
1469193402,4,51
1469193415,20,off
1469193428,5,4
1469193445,21,0
1469193451,4,0
1469193474,8,6
1469193499,1,2
1469193518,5,2
1469193518,7,24.2
1469193589,1,3
1469193601,14,25.1
1469193608,5,4
1469193698,5,3
1469193698,7,24.3
1469193751,4,1
1469193774,8,8
1469193788,5,4
1469193860,3,24.2
1469193878,7,24.4
1469193968,5,3
1469193993,13,24.6
1469194039,1,2
1469194058,5,4
1469194074,8,5
1469194115,20,on
1469194116,21,99
1469194118,4,52
1469194121,4,54
1469194125,4,53
1469194130,20,off
1469194132,20,on
1469194134,4,55
1469194137,4,53
1469194149,5,5
1469194154,20,off
1469194166,20,on
1469194169,4,52
1469194172,4,53
1469194182,4,52
1469194186,4,53
1469194196,20,off
1469194197,4,52
1469194197,20,on
1469194199,4,53
1469194202,4,52
1469194219,1,3
1469194238,5,3
1469194238,7,24.5
1469194239,20,off
1469194244,20,on
1469194259,20,off
1469194290,21,0
1469194293,13,24.7
1469194295,4,0
1469194297,22,on
1469194298,23,99
1469194309,1,2
1469194319,24,on
1469194320,25,on
1469194320,26,63
1469194328,5,4
1469194334,24,off
1469194334,25,off
1469194335,22,off
1469194366,24,on
1469194366,25,on
1469194374,8,8
1469194380,24,off
1469194381,25,off
1469194399,1,112
1469194411,24,on
1469194411,25,on
1469194415,20,on
1469194416,21,99
1469194419,4,53
1469194421,4,54
1469194425,24,off
1469194426,25,off
1469194426,24,on
1469194427,25,on
1469194434,4,53
1469194434,22,on
1469194437,4,54
1469194440,24,off
1469194441,25,off
1469194441,4,53
1469194447,24,on
1469194447,25,on
1469194461,24,off
1469194462,25,off
1469194471,4,52
1469194473,4,53
1469194485,24,on
1469194485,25,on
1469194489,1,87
1469194490,2,54
1469194495,28,on
1469194496,29,99
1469194498,8,118
1469194499,24,off
1469194500,25,off
1469194509,20,off
1469194509,20,on
1469194510,22,off
1469194512,4,54
1469194514,4,53
1469194525,20,off
1469194529,4,52
1469194534,20,on
1469194545,28,off
1469194555,23,0
1469194562,20,off
1469194570,26,0
1469194578,28,on
1469194579,1,2
1469194580,3,24.3
1469194592,21,0
1469194597,4,1
1469194598,5,3
1469194605,28,off
1469194606,28,on
1469194748,28,off
1469194759,1,4
1469194774,28,on
1469194793,28,off
1469194800,8,109
1469194803,28,on
1469194821,28,off
1469194849,1,3
1469194868,5,2
1469194886,28,on
1469194939,1,2
1469194951,28,off
1469194955,28,on
1469194958,5,4
1469194995,28,off
1469195048,5,3
1469195101,8,105
1469195102,14,25.2
1469195120,2,53
1469195130,28,on
1469195138,5,4
1469195191,28,off
1469195193,28,on
1469195194,13,24.6
1469195210,1,1
1469195244,28,off
1469195247,28,on
1469195263,28,off
1469195283,28,on
1469195300,2,54
1469195303,28,off
1469195389,1,3
1469195401,8,104
1469195401,14,25.3
1469195408,5,5
1469195412,28,on
1469195475,22,on
1469195476,23,99
1469195477,20,on
1469195477,21,99
1469195479,1,6
1469195480,2,53
1469195480,4,55
1469195483,4,56
1469195490,28,off
1469195498,22,off
1469195499,5,3
1469195500,4,57
1469195501,4,55
1469195519,20,off
1469195519,20,on
1469195535,20,off
1469195536,20,on
1469195539,4,56
1469195541,4,55
1469195549,23,0
1469195550,4,53
1469195552,4,52
1469195557,20,off
1469195559,4,53
1469195559,20,on
1469195568,4,52
1469195569,1,3
1469195570,2,54
1469195575,20,off
1469195587,20,on
1469195599,4,51
1469195615,20,off
1469195618,29,0
1469195618,4,52
1469195622,8,7
1469195645,21,0
1469195650,4,1
1469195700,14,25.5
1469195750,2,53
1469195768,5,4
1469195795,13,24.7
1469195840,1,2
1469195921,8,5
1469195929,1,3
1469195943,20,on
1469195943,21,99
1469195945,22,on
1469195945,23,99
1469195946,4,45
1469195947,28,on
1469195948,5,5
1469195949,4,55
1469195950,8,107
1469195963,4,54
1469195964,22,off
1469195974,28,off
1469195978,20,off
1469195993,28,on
1469196000,14,25.6
1469196010,22,on
1469196011,4,55
1469196011,20,on
1469196014,4,53
1469196024,1,0
1469196026,28,off
1469196027,22,off
1469196072,4,52
1469196078,20,off
1469196079,20,on
1469196081,4,53
1469196084,4,52
1469196094,20,off
1469196096,20,on
1469196098,4,53
1469196101,4,52
1469196109,23,0
1469196110,1,8
1469196116,20,off
1469196128,5,3
1469196147,21,0
1469196151,8,4
1469196152,4,0
1469196200,1,3
1469196300,14,25.5
1469196308,5,4
1469196380,2,54
1469196450,8,5
1469196470,2,53
1469196488,5,5
1469196534,34,0
1469196578,5,4
1469196650,1,2
1469196650,3,24.2
1469196668,5,3
1469196740,1,3
1469196740,2,54
1469196740,3,24.3
1469196749,8,4
1469196782,20,on
1469196782,21,99
1469196784,22,on
1469196784,23,99
1469196785,4,46
1469196786,34,44
1469196787,28,on
1469196788,29,99
1469196788,4,55
1469196789,8,88
1469196804,22,off
1469196807,4,54
1469196809,4,55
1469196811,4,54
1469196812,28,off
1469196830,1,9
1469196830,2,53
1469196830,3,24.2
1469196833,4,53
1469196839,28,on
1469196840,4,54
1469196842,23,0
1469196844,20,off
1469196844,4,53
1469196848,5,4
1469196850,4,52
1469196874,21,0
1469196879,4,0
1469196888,28,off
1469196898,28,on
1469196899,14,25.4
1469196914,28,off
1469196920,1,2
1469196920,2,54
1469196928,28,on
1469196938,5,3
1469197010,1,3
1469197028,5,4
1469197089,8,103
1469197118,5,5
1469197119,6,34
1469197134,28,off
1469197179,4,1
1469197190,1,2
1469197198,14,25.6
1469197208,5,3
1469197209,28,on
1469197242,28,off
1469197280,1,3
1469197280,2,55
1469197388,7,24.4
1469197389,8,100
1469197419,20,on
1469197420,21,99
1469197422,4,52
1469197425,4,54
1469197434,20,off
1469197435,20,on
1469197448,4,53
1469197450,20,off
1469197451,4,54
1469197451,20,on
1469197453,4,55
1469197456,4,53
1469197464,1,4
1469197465,2,56
1469197466,20,off
1469197478,5,4
1469197479,7,24.5
1469197486,20,on
1469197498,14,25.7
1469197500,20,off
1469197520,4,52
1469197532,21,0
1469197537,4,1
1469197550,1,3
1469197568,7,24.4
1469197730,1,2
1469197730,3,24.3
1469197748,5,3
1469197749,7,24.5
1469197798,14,25.8
1469197820,3,24.2
1469197829,28,on
1469197838,5,4
1469197839,6,35
1469197839,7,24.3
1469197845,28,off
1469197910,1,3
1469197928,7,24.4
1469197988,8,99
1469198000,3,24.3
1469198018,5,5
1469198090,1,2
1469198108,5,4
1469198109,7,24.5
1469198144,28,on
1469198198,7,24.4
1469198270,1,3
1469198338,22,on
1469198338,23,99
1469198340,20,on
1469198340,21,99
1469198341,30,on
1469198341,31,on
1469198342,34,45
1469198343,32,78
1469198343,4,54
1469198345,4,57
1469198351,4,56
1469198358,28,off
1469198359,20,off
1469198359,22,off
1469198360,4,57
1469198361,1,0
1469198362,4,56
1469198370,30,off
1469198371,31,off
1469198372,30,on
1469198373,31,on
1469198382,5,116
1469198383,6,36
1469198383,7,24.3
1469198384,20,on
1469198385,22,on
1469198386,30,off
1469198387,30,on
1469198388,4,55
1469198389,24,on
1469198390,25,on
1469198390,26,63
1469198392,4,56
1469198400,4,55
1469198401,30,off
1469198402,31,off
1469198404,24,off
1469198404,25,off
1469198405,22,off
1469198411,24,on
1469198412,25,on
1469198420,24,off
1469198420,25,off
1469198425,24,on
1469198426,25,on
1469198427,20,off
1469198431,20,on
1469198436,4,54
1469198438,4,55
1469198440,24,off
1469198440,24,on
1469198448,4,54
1469198448,20,off
1469198449,4,55
1469198450,1,132
1469198455,24,off
1469198455,25,off
1469198456,4,54
1469198457,24,on
1469198457,25,on
1469198458,4,55
1469198460,4,54
1469198465,32,0
1469198473,5,2
1469198473,6,37
1469198474,7,24.4
1469198474,4,55
1469198476,4,54
1469198479,21,0
1469198480,29,0
1469198484,8,6
1469198484,4,3
1469198486,22,on
1469198487,24,off
1469198488,25,off
1469198540,24,on
1469198540,25,on
1469198541,1,116
1469198541,2,57
1469198551,20,on
1469198552,21,99
1469198554,4,51
1469198554,24,off
1469198555,25,off
1469198557,4,55
1469198558,5,5
1469198567,4,54
1469198568,22,off
1469198579,4,55
1469198583,4,54
1469198592,22,on
1469198595,4,53
1469198596,24,on
1469198597,25,on
1469198597,4,54
1469198607,4,53
1469198609,4,54
1469198611,22,off
1469198611,4,53
1469198612,24,off
1469198612,24,on
1469198613,20,off
1469198631,20,on
1469198632,1,94
1469198632,2,56
1469198644,23,0
1469198644,24,off
1469198645,25,off
1469198645,20,off
1469198647,24,on
1469198648,25,on
1469198648,5,3
1469198649,7,24.5
1469198657,22,on
1469198657,23,99
1469198662,24,off
1469198663,25,off
1469198665,20,on
1469198686,22,off
1469198688,20,off
1469198693,20,on
1469198696,4,52
1469198697,14,25.7
1469198698,4,53
1469198705,4,52
1469198709,20,off
1469198714,20,on
1469198718,23,0
1469198720,1,78
1469198721,3,24.4
1469198729,20,off
1469198746,26,0
1469198759,21,0
1469198765,4,0
1469198810,1,3
1469198811,2,57
1469198901,1,2
1469198901,2,56
1469198990,1,3
1469198991,2,57
1469198997,14,25.6
1469199080,2,56
1469199171,3,24.3
1469199366,4,1
1469199369,5,4
1469199369,7,24.4
1469199382,8,8
1469199440,1,2
1469199459,7,24.5
1469199549,5,2
1469199549,7,24.4
1469199621,1,3
1469199639,5,3
1469199639,7,24.5
1469199682,8,5
1469199701,13,24.6
1469199729,5,5
1469199729,7,24.4
1469199801,1,2
1469199819,7,24.5
1469199856,20,on
1469199856,21,99
1469199857,22,on
1469199857,23,99
1469199858,4,54
1469199865,28,on
1469199866,4,55
1469199866,8,4
1469199867,29,99
1469199870,8,106
1469199875,20,off
1469199876,22,off
1469199887,28,off
1469199888,4,54
1469199890,1,3
1469199893,4,55
1469199896,14,25.7
1469199897,4,54
1469199905,21,0
1469199909,5,4
1469199909,28,on
1469199910,4,2
1469199917,23,0
1469199928,28,off
1469199931,28,on
1469199935,22,on
1469199936,23,99
1469199940,24,on
1469199941,25,on
1469199941,26,63
1469199947,27,on
1469199949,28,off
1469199959,22,off
1469199970,24,off
1469199971,25,off
1469199973,24,on
1469199973,25,on
1469199981,1,88
1469199981,2,57
1469199981,3,24.1
1469199988,24,off
1469199988,25,off
1469199989,24,on
1469199989,25,on
1469199999,5,2
1469200004,24,off
1469200004,25,off
1469200004,24,on
1469200005,25,on
1469200019,24,off
1469200019,25,off
1469200071,1,105
1469200071,2,59
1469200072,3,24
1469200079,29,0
1469200083,8,3
1469200089,5,4
1469200090,6,36
1469200161,1,76
1469200161,2,65
1469200162,3,24.1
1469200179,6,35
1469200251,1,67
1469200251,2,73
1469200259,23,0
1469200269,5,2
1469200341,1,91
1469200341,2,77
1469200342,3,24.2
1469200359,5,4
1469200382,8,4
1469200424,20,on
1469200424,21,99
1469200427,4,53
1469200431,1,69
1469200431,2,80
1469200432,3,24.4
1469200447,4,52
1469200468,20,off
1469200473,20,on
1469200489,20,off
1469200496,14,25.6
1469200519,21,0
1469200521,1,60
1469200521,2,81
1469200525,4,0
1469200539,5,3
1469200539,6,36
1469200567,24,on
1469200567,25,on
1469200582,24,off
1469200582,25,off
1469200585,24,on
1469200585,25,on
1469200600,24,off
1469200600,25,off
1469200602,13,24.7
1469200603,24,on
1469200603,25,on
1469200611,1,100
1469200611,2,84
1469200612,3,24.5
1469200619,24,off
1469200619,25,off
1469200629,5,2
1469200629,7,24.4
1469200681,8,2
1469200701,1,88
1469200701,3,24.7
1469200719,5,3
1469200777,24,on
1469200778,25,on
1469200791,1,60
1469200792,2,85
1469200792,3,24.8
1469200792,24,off
1469200793,25,off
1469200795,24,on
1469200795,25,on
1469200796,14,25.5
1469200810,24,off
1469200810,25,off
1469200843,24,on
1469200844,25,on
1469200858,24,off
1469200858,25,off
1469200862,24,on
1469200863,25,on
1469200877,24,off
1469200877,25,off
1469200878,24,on
1469200878,25,on
1469200881,1,62
1469200882,2,86
1469200882,3,25
1469200892,24,off
1469200892,25,off
1469200893,24,on
1469200894,25,on
1469200899,5,4
1469200902,13,24.6
1469200908,24,off
1469200909,25,off
1469200909,24,on
1469200909,25,on
1469200923,24,off
1469200924,24,on
1469200938,24,off
1469200939,25,off
1469200959,24,on
1469200960,25,on
1469200971,1,70
1469200972,2,85
1469200973,24,off
1469200974,25,off
1469200976,24,on
1469200977,25,on
1469200989,5,2
1469200990,24,off
1469200991,25,off
1469200999,24,on
1469200999,25,on
1469201009,24,off
1469201010,25,off
1469201010,24,on
1469201011,25,on
1469201024,24,off
1469201025,25,off
1469201025,24,on
1469201026,25,on
1469201040,24,off
1469201040,25,off
1469201046,24,on
1469201046,25,on
1469201061,24,off
1469201061,25,off
1469201062,1,103
1469201062,2,86
1469201063,24,on
1469201063,25,on
1469201076,24,off
1469201076,25,off
1469201078,24,on
1469201078,25,on
1469201079,5,3
1469201079,6,37
1469201096,14,25.4
1469201109,24,off
1469201109,25,off
1469201109,24,on
1469201110,25,on
1469201118,22,on
1469201119,23,99
1469201121,34,39
1469201124,24,off
1469201124,25,off
1469201125,4,2
1469201126,20,on
1469201126,21,99
1469201129,28,on
1469201129,29,99
1469201131,8,110
1469201141,20,off
1469201144,22,off
1469201152,1,70
1469201158,22,on
1469201160,20,on
1469201161,24,on
1469201162,25,on
1469201162,4,55
1469201164,4,54
1469201169,5,2
1469201176,28,off
1469201177,20,off
1469201177,24,off
1469201177,25,off
1469201178,22,off
1469201178,24,on
1469201179,25,on
1469201189,20,on
1469201191,4,55
1469201198,4,54
1469201200,4,53
1469201202,4,54
1469201203,22,on
1469201205,4,53
1469201208,24,off
1469201208,25,off
1469201209,4,54
1469201222,22,off
1469201225,4,53
1469201238,20,off
1469201242,1,114
1469201243,3,24.9
1469201247,20,on
1469201250,4,54
1469201253,4,53
1469201254,22,on
1469201257,28,on
1469201259,5,4
1469201273,22,off
1469201273,4,52
1469201275,20,off
1469201278,4,53
1469201282,4,52
1469201283,26,0
1469201305,21,0
1469201310,4,2
1469201313,28,off
1469201330,28,on
1469201332,1,8
1469201332,2,85
1469201333,3,24.8
1469201341,28,off
1469201343,23,0
1469201351,5,3
1469201395,14,25.5
1469201422,1,2
1469201422,2,84
1469201423,3,24.7
1469201431,8,100
1469201439,5,4
1469201491,28,on
1469201512,3,24.6
1469201514,28,off
1469201529,5,3
1469201545,28,on
1469201560,28,off
1469201561,28,on
1469201576,28,off
1469201602,1,3
1469201603,3,24.5
1469201610,4,0
1469201692,2,83
1469201692,3,24.4
1469201695,14,25.7
1469201698,28,on
1469201712,5,4
1469201713,6,38
1469201731,22,on
1469201732,23,99
1469201732,8,97
1469201733,20,on
1469201734,21,99
1469201734,34,42
1469201736,30,on
1469201736,31,on
1469201737,32,78
1469201737,4,54
1469201745,28,off
1469201748,20,off
1469201750,20,on
1469201751,30,off
1469201751,31,off
1469201754,22,off
1469201756,30,on
1469201756,31,on
1469201766,20,off
1469201771,30,off
1469201771,31,off
1469201779,4,53
1469201781,4,54
1469201782,1,7
1469201782,2,82
1469201783,30,on
1469201783,31,on
1469201790,4,53
1469201800,22,on
1469201801,5,110
1469201801,6,39
1469201802,7,24.1
1469201802,21,0
1469201803,20,on
1469201803,21,99
1469201804,4,6
1469201808,4,53
1469201811,30,off
1469201811,31,off
1469201812,4,54
1469201814,4,53
1469201818,22,off
1469201824,20,off
1469201834,20,on
1469201850,20,off
1469201854,23,0
1469201872,1,1
1469201873,2,80
1469201873,3,24.3
1469201874,29,0
1469201878,8,2
1469201878,32,0
1469201880,21,0
1469201885,4,0
1469201889,5,4
1469201889,7,24.4
1469201962,1,2
1469201963,2,76
1469201963,3,24.2
1469201979,6,38
1469201979,7,24.5
1469202052,1,3
1469202052,2,72
1469202142,1,2
1469202142,2,70
1469202177,8,1
1469202232,1,3
1469202232,2,69
1469202249,5,3
1469202294,14,25.8
1469202322,1,2
1469202339,5,2
1469202339,6,37
1469202429,5,4
1469202477,8,2
1469202502,1,3
1469202519,5,5
1469202592,1,2
1469202594,14,25.9
1469202609,5,3
1469202699,5,4
1469202776,8,1
1469202789,5,3
1469202879,5,4
1469202893,14,25.7
1469202969,5,3
1469203042,1,3
1469203043,2,68
1469203043,3,24.3
1469203132,3,24.2
1469203149,5,4
1469203193,14,25.5
1469203226,1,2
1469203227,2,69
1469203227,3,24.3
1469203312,1,3
1469203329,5,5
1469203402,1,2
1469203419,5,3
1469203492,14,25.4
1469203509,5,2
1469203582,1,4
1469203583,2,68
1469203583,3,24.2
1469203599,5,3
1469203672,1,2
1469203673,3,24.3
1469203689,5,4
1469203762,1,3
1469203779,5,3
1469203852,1,2
1469203928,20,on
1469203928,21,99
1469203929,22,on
1469203930,23,99
1469203931,4,55
1469203932,34,44
1469203933,28,on
1469203936,8,98
1469203936,4,56
1469203939,8,106
1469203947,20,off
1469203949,22,off
1469203950,4,55
1469203956,28,off
1469203959,5,2
1469203969,28,on
1469203972,22,on
1469203974,20,on
1469203977,24,on
1469203978,25,on
1469203978,26,63
1469203979,27,off
1469203993,28,off
1469203993,20,off
1469203994,22,off
1469203994,24,off
1469203995,24,on
1469203996,4,54
1469203998,22,on
1469204001,20,on
1469204002,28,on
1469204009,24,off
1469204010,25,off
1469204017,22,off
1469204021,28,off
1469204024,20,off
1469204030,20,on
1469204032,1,106
1469204033,3,24.5
1469204045,20,off
1469204052,5,5
1469204052,6,38
1469204053,7,24.4
1469204054,23,0
1469204055,4,52
1469204075,21,0
1469204077,26,0
1469204085,4,0
1469204091,14,25.5
1469204122,1,2
1469204123,2,67
1469204139,5,3
1469204212,2,66
1469204213,3,24.6
1469204222,28,on
1469204230,22,on
1469204231,20,on
1469204232,5,4
1469204232,24,on
1469204233,25,on
1469204233,23,99
1469204234,21,99
1469204234,26,63
1469204236,4,55
1469204238,4,54
1469204238,8,98
1469204241,28,off
1469204243,24,off
1469204244,25,off
1469204244,20,off
1469204245,22,off
1469204245,24,on
1469204246,25,on
1469204246,20,on
1469204247,22,on
1469204247,4,55
1469204250,4,54
1469204251,28,on
1469204254,8,95
1469204263,24,off
1469204264,25,off
1469204264,20,off
1469204265,22,off
1469204270,28,off
1469204279,4,53
1469204297,21,0
1469204300,23,0
1469204302,4,0
1469204303,1,127
1469204319,5,5
1469204329,26,0
1469204391,14,25.6
1469204392,1,1
1469204393,2,65
1469204409,5,2
1469204460,28,on
1469204466,22,on
1469204466,23,99
1469204468,20,on
1469204468,21,99
1469204469,30,on
1469204469,31,on
1469204470,32,78
1469204471,4,48
1469204473,4,54
1469204479,28,off
1469204482,1,7
1469204483,2,64
1469204483,30,off
1469204484,31,off
1469204484,20,off
1469204485,22,off
1469204492,30,on
1469204493,31,on
1469204499,5,117
1469204500,6,39
1469204500,7,24.3
1469204504,20,on
1469204505,13,24.7
1469204507,4,55
1469204507,30,off
1469204507,31,off
1469204509,4,54
1469204515,4,53
1469204519,30,on
1469204519,31,on
1469204520,20,off
1469204540,22,on
1469204545,24,on
1469204545,25,on
1469204545,26,63
1469204547,30,off
1469204548,31,off
